country,date,"Access to electricity, rural (% of rural population)","Access to electricity, urban (% of urban population)","Adolescent fertility rate (births per 1,000 women ages 15-19)",Age dependency ratio (% of working-age population),"Age dependency ratio, old (% of working-age population)","Age dependency ratio, young (% of working-age population)","Agriculture, forestry, and fishing, value added (% of GDP)",Armed forces personnel (% of total labor force),"Birth rate, crude (per 1,000 people)",Births attended by skilled health staff (% of total),"Death rate, crude (per 1,000 people)","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative)","Educational attainment, at least completed short-cycle tertiary, population 25+, total (%) (cumulative)","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)",Employment in agriculture (% of total employment) (modeled ILO estimate),Employment in industry (% of total employment) (modeled ILO estimate),Employment in services (% of total employment) (modeled ILO estimate),"Fertility rate, total (births per woman)",GDP (current US$),GDP growth (annual %),GINI index (World Bank estimate),"Government expenditure on education, total (% of government expenditure)",Income share held by fourth 20%,Income share held by highest 20%,Income share held by lowest 20%,Income share held by second 20%,Income share held by third 20%,"Industry (including construction), value added (% of GDP)","Life expectancy at birth, total (years)","Literacy rate, adult total (% of people ages 15 and above)","Literacy rate, youth total (% of people ages 15-24)",Merchandise trade (% of GDP),Military expenditure (% of GDP),Mobile cellular subscriptions (per 100 people),Number of people pushed below the $3.10 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,Population ages 0-14 (% of total population),Population ages 15-64 (% of total population),Population ages 65 and above (% of total population),Population density (people per sq. km of land area),Population growth (annual %),Population in the largest city (% of urban population),Population living in slums (% of urban population),"Population, female","Population, male","Population, total",Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),Poverty headcount ratio at national poverty lines (% of population),"Prevalence of HIV, total (% of population ages 15-49)",Prevalence of undernourishment (% of population),"Prevalence of underweight, weight for age (% of children under 5)",Rural population (% of total population),"Services, value added (% of GDP)",Surface area (sq. km),Tax revenue (% of GDP),Urban population (% of total population),Urban population growth (annual %)
Switzerland,1976,,,13.0196,53.7283835223766,19.6028261125147,34.1255574098619,,,11.8,,9.1,,,,,,,,,,,,1.55,,-1.40367601463558,,,,,,,,,74.7853658536585,,,,2.16258100873485,0.0,,22.1986075069121,65.0497934492787,12.7515990438092,159.444037698504,-0.57159575476383,15.2121009339868,,3230916.0,3071588.0,6302504.0,,,,,,,25.738,,41290.0,,74.262,-0.498842803399313
Switzerland,1975,,,14.6612,53.9836309737095,19.1243000918514,34.8593308818582,,,12.4,,8.8,,,,,,,,,,,,1.61,,-7.28317455714877,,,,,,,,,74.6656097560976,,,,1.90075273804003,0.0,,22.6383358121516,64.9419719821209,12.4196922057275,160.358022710488,-0.0437380434174903,15.1642766698726,,3247553.0,3091079.0,6338632.0,,,,,,,25.792,,41290.0,,74.208,0.0290660065109045
Switzerland,1974,,,16.3028,54.277252118774,18.813953692053,35.4632984267209,,,13.3,,8.9,,,,,,,,,,,,1.73,,1.45490781982069,,,,,,,,,74.2870731707317,,,,1.87597448618001,,,22.9867290687317,64.8183735148915,12.1948974163767,160.428175512698,0.538520832855669,15.1965855769548,,3247167.0,3094238.0,6341405.0,,,,,,,25.846,,41290.0,,74.154,0.611361642613308
Switzerland,1973,,,17.9444,54.380926645803,18.4787009120383,35.9022257337647,,,13.9,,9.0,,,,,,,,,,,,1.81,,3.04990758402369,,,,,,,,,73.9409756097561,,,,1.86144856220206,,,23.2556110551983,64.7748370966032,11.9695518481985,159.566558441779,0.738225529466449,15.317912149232,,3228022.0,3079325.0,6307347.0,,,,,,,25.9,,41290.0,,74.1,0.811134221057727
Switzerland,1972,,,19.586,54.3178111512347,18.1190249490841,36.1987862021506,,,14.6,,9.0,,,,,,,,,,,,1.91,,3.20050870774173,,,,,,,,,73.6443902439025,,,,1.9681261245823,,,23.4572939208688,64.8013337411426,11.7413723379886,158.392934695904,0.762479990409525,15.4710313035822,,3202891.0,3058065.0,6260956.0,,,,,,,25.954,,41290.0,,74.046,0.835427977510815
Switzerland,1971,,,20.078,54.104756727048,17.7339548385241,36.3708018885239,,,15.5,,9.3,,,,,,,,,,,,2.04,,4.07544255428387,,,,,,,,,73.1307317073171,,,,2.05252682169037,,,23.6013547749627,64.8909252679653,11.507719957072,157.189812873081,0.524791841648688,15.6295772975179,,3177743.0,3035656.0,6213399.0,,,,,,,26.008,,41290.0,,73.992,0.726363968494036
Switzerland,1970,,,20.57,53.7420434844253,17.3228299451035,36.4192135393218,,,16.1,,9.2,,,,,,,,21.01803,,,,2.1,,,,,,,,,,,73.020243902439,,,,2.10334748800529,0.0,,23.6885231509391,65.0440134147269,11.267463434334,156.367054332344,0.722403830625566,15.5687428861265,,3161046.0,3019831.0,6180877.0,,,,,,,26.157,,41290.0,,73.843,1.10501818763145
Switzerland,1969,,,21.062,53.6496373210862,17.0609198916408,36.5887174294454,,,16.7,,9.5,,,,,,,,,,,,2.19,20524886616.4789,,,,,,,,,,72.6126829268293,,,47.6251108357009,2.19792370538731,,,23.8130770174574,65.0831403790674,11.1037826034752,155.241523077274,1.125420460311,15.2890747605,,3139086.0,2997301.0,6136387.0,,,,,,,26.439,,41290.0,,73.561,1.50952360718135
Switzerland,1968,,,21.554,53.4716244958126,16.7936425151613,36.6779819806512,,,17.3,,9.5,,,,,,,,,,,,2.29,18942729779.1,,,,,,,,,,72.590243902439,,,44.3917011859497,2.17651757188498,,,23.8988641401526,65.1586290454667,10.9425068143807,153.50419765854,1.25925634808891,15.075882294731,,3105531.0,2962183.0,6067714.0,,,,,,,26.721,,41290.0,,73.279,1.65029736454527
Switzerland,1967,,,22.046,53.2421383872991,16.5249109209895,36.7172274663096,,,17.9,,9.2,,,,,,,,,,,,2.39,17740013179.26,,,,,,,,,,72.6365853658537,,,42.4746020414981,2.38237384506041,,,23.9602641135799,65.2562084183902,10.7835274680299,151.583306162333,1.23904724663021,14.8854120556505,,3068866.0,2922919.0,5991785.0,,,,,,,27.007,,41290.0,,72.993,1.63300839783526
Switzerland,1966,,,21.5426,52.9859655200048,16.2580234881719,36.7279420318329,,,18.5,,9.4,,,,,,,,,,,,2.5,16480058704.8531,,,,,,,,,,72.3356097560976,,,43.3008166281505,2.53079335934511,,,24.0073918341658,65.3654735508179,10.6271346150163,149.716705294883,1.04515174261587,14.6953931480453,,3033632.0,2884370.0,5918002.0,,,,,,,27.294,,41290.0,,72.706,1.44345367209856
Switzerland,1965,,,21.0392,52.6879088034573,15.9913848842836,36.6965239191737,,,19.1,,9.5,,,,,,,,,,,,2.59,15346741669.7575,,,,,,,,,,72.2017073170732,,,42.901614829254,2.4679592507394,0.0,,24.0336798586442,65.4930773212663,10.4732428200895,148.160087220608,1.15484251419216,14.4803412148931,,3004820.0,2851652.0,5856472.0,,,,,,,27.583,,41290.0,,72.417,1.55610869737212
Switzerland,1964,,,20.5358,52.8596621905466,15.9228132674532,36.9368489230934,,,19.5,,9.3,,,,,,,,,,,,2.66,14480556571.5476,,,,,,,,,,72.0778048780488,,,42.6433885292301,2.53585569731632,,,24.163903382407,65.4194762658053,10.4166203517877,146.458913390175,1.65425824514532,14.2850745139137,,2973193.0,2816035.0,5789228.0,,,,,,,27.873,,41290.0,,72.127,2.06131154481387
Switzerland,1963,,,20.0324,52.9855333654659,15.8559644843934,37.1295688810725,,,19.3,,10.0,,,,,,,,,,,,2.65,13063643795.7884,,,,,,,,,,71.1875609756098,,,42.7675469978842,2.51633668194675,,,24.2699900228623,65.3656579028874,10.3643520742503,144.05603444799,2.13766282113072,14.1626807125456,,2927447.0,2766800.0,5694247.0,,,,,,,28.166,,41290.0,,71.834,2.54915567362899
Switzerland,1962,,,19.529,53.0062302559412,15.7798745384131,37.2263557175281,,,18.7,,9.9,,,,,,,,,,,,2.58,11879982758.5619,,,,,,,,,,71.1960975609756,,,43.4428239913098,2.56756756756757,,,24.3299533100069,65.3568233381805,10.3132233518126,141.009282815923,2.53501253675864,14.1105899205809,,2868550.0,2705265.0,5573815.0,,,,,,,28.461,,41290.0,,71.539,2.94964535914491
Switzerland,1961,,,18.7704,52.8001774793046,15.680543999937,37.1196334793676,,,18.3,,9.4,,,,,,,,,,,,2.52,10712712465.0522,,,,,,,,,,71.6448780487805,,,43.6864147643975,2.46907706945766,,,24.2929267854111,65.4449514082704,10.2621218063185,137.479607692554,1.97861505905873,14.1150814375829,,2799549.0,2634745.0,5434294.0,,,,,,,28.757,,41290.0,,71.243,2.4273824566381
Switzerland,1960,,,18.0118,52.2698315888993,15.5468887988298,36.7229427900694,,,17.7,,9.8,,,,,,,,,,,,2.44,9522746719.21614,,,,,,,,,,71.3134146341463,,,42.6872636630895,2.34145036125234,0.0,,24.1170265950597,65.6728868251816,10.2100865797587,,2.17227375203409,14.1707430158668,,2747151.0,2580676.0,5327827.0,,,,,,,29.076,,,,70.924,2.669823060982
Germany,2019,,,,,,,,,,,,,,,,,,,,1.25399994850159,26.8819999694824,71.8629989624023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Germany,2018,,,,54.0428350491469,33.0606145231576,20.9822205259893,0.68198464264619,,,,,1.25296,25.14988,11.19859,96.33225,35.58818,100.0,25.74189,83.4613,1.26600003242493,27.132999420166,71.6019973754883,,3996759291057.81,1.4253034667189,,,,,,,,27.9731246308328,,,,71.2191751544446,1.23376875688812,129.3242137,,13.6210301045356,64.9170079001335,21.4619619953309,237.3709697733,0.327228150005957,5.54038959350593,,42011590.0,40916332.0,82927922.0,,,,0.1,,,22.688,61.538747784997,357580.0,,77.312,0.39321679622213
Germany,2017,100.0,100.0,8.095,53.4264177539329,32.7895079698411,20.6369097840917,0.777215668804579,0.414802293589366,9.5,,11.3,,,,,,,,,1.27699995040894,27.4039993286133,71.3190002441406,1.57,3693204332229.78,2.15710947029994,,,,,,,,27.9746074560467,80.990243902439,,,70.7000416200514,1.23414110223535,132.758759,,13.4506883625113,65.177823589612,21.3714880478767,236.595494618731,0.373724559895838,5.54203552537168,,41919970.0,40737032.0,82657002.0,,,,0.1,2.5,,22.739,61.4034857536905,357580.0,11.35655745208,77.261,0.421625391544917
Germany,2016,100.0,100.0,8.0886,52.9145728699203,32.5535393490187,20.3610335209017,0.666318537859008,0.414754803722094,9.6,,11.1,1.32318,25.58012,11.50855,96.51364,35.65272,100.0,26.17681,83.00642,1.30799996852875,27.3819999694824,71.3099975585938,1.59,3495162856297.22,2.2422350985948,,10.93897,,,,,,27.9054039085371,80.990243902439,,,68.3711202668145,1.18990426457789,125.8854564,,13.3152990382434,65.3959908493306,21.288710112426,235.712929356538,0.807218538573871,5.54525584413967,,41808130.0,40540539.0,82348669.0,,,,0.1,2.5,,22.776,61.5537621647282,357580.0,11.1818656539283,77.224,0.838301068113641
Germany,2015,100.0,100.0,8.0822,52.5216312802673,32.3629413335533,20.158689946714,0.652735776650945,0.414912823375753,9.0,98.7,11.3,1.28924,24.74205,11.03294,96.71612,34.41009,100.0,25.42612,83.08337,1.39400005340576,27.6889991760254,70.9169998168945,1.5,3381389338658.82,1.73896761850342,31.7,10.99351,22.6,39.7,7.8,12.9,17.0,27.4163785808466,80.6414634146341,,,70.3065444969711,1.17745649193469,117.8176431,,13.2169387291157,65.5644705515865,21.2185907192979,234.153668555637,0.865702643950251,5.57164605332296,,41511610.0,40175001.0,81686611.0,0.0,0.0,,0.1,2.5,,22.8,61.9755908765899,357408.984375,11.3478808472675,77.2,0.87865693932128
Germany,2014,100.0,100.0,8.0758,52.2446834584225,32.069067171767,20.1756162866554,0.873990587322491,0.42107531460114,8.8,98.5,10.7,1.26113,24.18295,10.74889,96.79915,33.42421,100.0,24.87272,82.99721,1.42799997329712,28.0510005950928,70.5199966430664,1.47,3898726503841.35,2.17806656078447,,11.19357,,,,,,27.2833910140578,81.090243902439,,,69.2892922173012,1.18250589568467,122.1971002,,13.2520993334125,65.68373814054,21.0641625260475,232.108053883634,0.416877359168292,5.60044960204377,,41187119.0,39795381.0,80982500.0,,,,0.1,2.5,,22.81,61.9009116617153,357380.0,11.4390234772459,77.19,0.429833546326634
Germany,2013,100.0,100.0,8.0694,52.1320952080022,31.8512570682085,20.2808381397937,0.87890625,0.43060949209901,8.5,98.5,11.1,,,,96.67179,32.33492,100.0,26.01148,82.30825,1.44599997997284,27.7779998779297,70.7760009765625,1.42,3752513503278.41,0.489584482494635,31.1,11.04308,22.5,39.5,8.2,12.9,17.0,27.0866946897645,80.490243902439,,,69.9877561454613,1.22399371603261,123.2334833,,13.3310716177189,65.7323487351617,20.9365796471194,231.155712565925,0.272900214681538,5.60419237869154,,41043963.0,39601642.0,80645605.0,0.0,0.0,,0.1,2.5,,22.82,62.0004316689312,357340.0,11.5500099071558,77.18,0.285857246854236
Germany,2012,100.0,100.0,8.063,52.0953973406867,31.6738497635118,20.4215475771749,0.702906905077839,0.446394700206754,8.4,98.5,10.8,,,,96.73086,31.79364,100.0,25.61967,82.04736,1.56099998950958,28.193000793457,70.2460021972656,1.41,3543983909148.01,0.491992829138056,,11.1373,,,,,,27.5925039698941,80.5390243902439,,,72.121236030512,1.31126144743425,114.1126357,,13.4268014618471,65.7482093825583,20.8249891555947,230.750625466231,0.187727800567293,5.59989841553499,,40956600.0,39469223.0,80425823.0,,,,0.1,2.5,,22.83,61.5654434317287,357170.0,11.5712079354376,77.17,0.200687484378332
Germany,2011,100.0,100.0,8.4046,52.0097511222545,31.4743040219526,20.5354471003019,0.7386649501317,0.470307056038357,8.3,98.3,10.6,,,,96.71362,31.1495,100.0,25.04294,81.72286,1.64499998092651,28.2369995117188,70.1190032958984,1.39,3757698281117.55,3.66000015503516,30.5,10.75331,22.4,39.1,8.5,13.0,17.0,27.4566796886561,80.4365853658537,,,72.6203594820931,1.28111219627689,112.4225954,,13.5092964210582,65.7852529060684,20.7054506728733,230.304633348634,-1.8537146287573,5.59078802761574,,40903005.0,39371978.0,80274983.0,0.0,0.0,,0.1,2.5,,22.84,61.6296723785847,357140.0,11.4417783894167,77.16,-1.60197231472939
Germany,2010,100.0,100.0,8.7462,51.7937457997838,31.1977891259216,20.5959566738622,0.647271768873592,0.598522778234845,8.3,98.3,10.5,,,,96.52384,30.2569,100.0,24.27409,81.12799,1.64699995517731,28.3090000152588,70.0429992675781,1.39,3417094562648.95,4.07993330487069,30.2,10.39811,22.6,38.8,8.4,13.1,17.1,27.142081967086,79.9878048780488,,,67.7106810355983,1.35365069029402,109.3693912,,13.5683827540702,65.8788668173044,20.5527504286253,234.606908225034,-0.153198446937304,5.48200082261908,,41692491.0,40084439.0,81776930.0,0.0,0.2,,0.1,2.5,,23.034,62.196731858949,357126.9921875,11.1157880049301,76.966,0.100481934472227
Germany,2009,100.0,100.0,9.0878,51.5319812559294,30.761912978356,20.7700682775734,0.660412635960135,0.599401559047114,8.1,98.3,10.4,,,,96.70733,29.83956,100.0,24.03834,80.61875,1.682000041008,28.7959995269775,69.5210037231445,1.36,3418005001389.27,-5.61886043465857,30.5,10.25824,22.6,39.0,8.3,13.1,17.0,24.9476482351602,79.8365853658537,,,59.8708310598794,1.38890695368007,129.7899266,,13.7067223060837,65.992669637999,20.3006080559174,234.939637417171,-0.253383410163402,5.46762722652178,,41781451.0,40120856.0,81902307.0,0.0,0.0,,0.1,2.5,,23.229,64.1067683353114,357120.0,11.5580340449055,76.771,0.00224726200833851
Germany,2008,100.0,100.0,9.4294,51.2010395606892,30.2757613826892,20.925278178,0.804726474974041,0.582451819955453,8.3,98.5,10.3,,,,96.73954,28.81607,100.0,23.04858,80.16417,1.7849999666214,29.3430004119873,68.8720016479492,1.38,3752365607148.09,1.08231540391905,31.2,10.11993,22.3,39.7,8.4,12.9,16.8,27.046304464934,79.7365853658537,,,70.1221116350605,1.28131660511996,130.1697232,,13.8393744870213,66.1371117608333,20.0235137521453,235.522178240542,-0.190142844695674,5.44814796571915,,41912739.0,40197358.0,82110097.0,0.0,0.2,,0.1,2.5,,23.425,62.1137976531576,357110.0,11.390890566568,76.575,0.0674524949232638
Germany,2007,100.0,100.0,9.771,50.8030262315896,29.7156578626165,21.0873683689731,0.742749370332202,0.582515436300958,8.3,98.4,10.1,,,,97.08521,27.71277,100.0,21.95724,79.11421,2.25799989700317,29.8959999084473,67.8450012207031,1.37,3439953462907.2,3.26053529682157,31.3,10.14314,22.1,39.9,8.3,12.9,16.8,27.4717793437131,79.5341463414634,,,69.0764286674916,1.23705351281021,118.3999684,,13.9833851371278,66.3116670314648,19.7049478314074,235.943361918146,-0.133718572600486,5.43240769520547,,42017960.0,40248412.0,82266372.0,0.0,0.0,,0.1,2.5,,23.622,61.7637064653852,357100.0,11.2723467410464,76.378,0.127167671405373
Germany,2006,100.0,100.0,10.2908,50.364740559451,29.0552551254535,21.3094854339975,0.705776663532853,0.591219141214783,8.2,98.4,10.0,,,,96.93343,27.16062,100.0,21.52043,77.84647,2.26799988746643,29.6520004272461,68.0800018310547,1.33,3002446368084.31,3.70015957205484,31.3,9.57416,22.3,39.8,8.3,12.8,16.7,27.2507677843936,79.1317073170732,,,67.1049788404889,1.26877676799331,105.1303054,,14.171862690974,66.5049534794839,19.3231838295421,236.225197866483,-0.112797497644931,5.41997324550065,,42099593.0,40276858.0,82376451.0,0.0,0.0,,0.1,2.5,,23.821,62.5050454403008,357100.0,10.8146244646401,76.179,0.148771505773609
Germany,2005,100.0,100.0,10.8106,49.8912304037017,28.2819634656513,21.6092669380504,0.68661283172379,0.690722704619997,8.3,98.2,10.1,,,,96.90086,,100.0,22.07248,77.62368,2.37400007247925,29.8400001525879,67.786003112793,1.34,2861410272354.18,0.70671394810023,32.3,,22.0,40.7,8.1,12.6,16.6,26.6023573794147,78.9317073170732,,,61.0883037951027,1.32993750162983,97.14257025,,14.4166321570007,66.7150433096359,18.8683245333634,236.464680582636,-0.0567782618352031,5.41251444076994,,42172464.0,40296958.0,82469422.0,0.0,0.2,,0.1,2.5,1.1,24.02,63.202672044366,357090.0,10.5988195718123,75.98,0.208115300433845
Germany,2004,100.0,100.0,11.3304,49.4440472933971,27.5525374329753,21.8915098604218,0.908033929059024,0.700149957822128,8.6,98.2,9.9,,,,97.75401,,100.0,22.35756,78.48408,2.35500001907349,31.253999710083,66.390998840332,1.36,2819245095604.67,1.16997041286515,30.4,,22.4,39.1,8.5,13.1,16.9,26.655979424122,78.6804878048781,,,57.6618543217271,1.34808994900071,87.35466029,,14.6486325912862,66.9146765603129,18.4366908484009,236.592195429653,-0.021709727650009,5.41844260763358,,42221838.0,40294422.0,82516260.0,0.0,0.2,,0.1,2.5,,24.221,63.0555531088425,357050.0,10.3891007742379,75.779,0.245211652539077
Germany,2003,100.0,100.0,11.8502,48.9446014211877,26.7087848343412,22.2358165868465,0.78303484559115,0.699701703268239,8.6,98.6,10.3,,,,,,,,,2.42499995231628,31.3780002593994,66.197998046875,1.34,2505733634311.51,-0.709906171880789,30.3,,22.2,39.1,8.5,13.2,17.0,26.4174263990487,78.3804878048781,,,54.1227519729019,1.39904868293034,79.39777279,,14.9289169384121,67.1390568671845,17.9320261944035,236.616427281328,0.0553633035873241,5.43543924161356,,42256846.0,40277330.0,82534176.0,0.2,0.2,,0.1,2.5,,24.423,63.114482360996,357040.0,10.9564069763252,75.577,0.324324959275838
Germany,2002,100.0,100.0,12.37,48.4284355776905,25.8202925865887,22.6081429911018,0.855885827573564,0.731646535428723,8.7,98.6,10.2,,,,,,,,,2.48699998855591,32.367000579834,65.1460037231445,1.34,2079136081309.99,0.0,30.0,,22.5,38.7,8.6,13.1,17.0,26.5602071253661,78.2292682926829,,,53.2006543459663,1.4107699758746,72.51844181,,15.2316789321785,67.3725354823164,17.3957855855051,236.451570830706,0.168128319406931,5.45412248336056,,42260203.0,40228292.0,82488495.0,0.2,0.2,,0.1,2.5,,24.626,63.0357716732525,357040.0,10.7819706783627,75.374,0.439144630807111
Germany,2001,100.0,100.0,12.5188,47.9159592304807,24.9972702430629,22.9186889874178,1.03933756909879,0.764512954676975,8.9,98.6,10.1,,,,,,,,,2.6159999370575,32.7809982299805,64.6029968261719,1.35,1950648769574.94,1.69547145188611,30.3,,22.4,39.1,8.6,13.0,16.9,27.2144413606441,78.3292682926829,,,54.2262664862261,1.40596830057114,68.9052462,,15.4943990700996,67.6059576532169,16.8996432766835,236.027300085985,0.168225361337335,5.4738408611008,,42217345.0,40132580.0,82349925.0,0.0,0.0,,0.1,2.5,,24.83,62.1162006560084,357030.0,10.9251095258848,75.17,0.441313650311012
Germany,2000,100.0,100.0,12.6676,47.4073731274062,24.3048711550328,23.1025019723734,0.953186422739643,0.549215564426302,9.3,98.6,10.2,,,,,,,,,2.63700008392334,33.5309982299805,63.8320007324219,1.38,1949953934033.54,2.96204536784524,28.8,,22.7,37.7,8.8,13.4,17.4,27.8803012549138,77.9268292682927,,,53.7965016347898,1.44362337465981,59.21557459,,15.6725549976228,67.8392121107484,16.4882328916289,235.596813297034,0.135431600393084,5.49152174732452,,42176244.0,40035264.0,82211508.0,0.0,0.2,,0.1,2.5,,25.035,61.3746409132144,357030.0,11.6638475204112,74.965,0.411941893833571
Germany,1999,100.0,100.0,12.8164,47.1448077339225,23.8181537872685,23.326653946654,0.912885978846228,0.821395226398362,9.4,98.7,10.3,,,,,,,,,2.86500000953674,33.8330001831055,63.3019981384277,1.36,2199957383336.88,1.98713494928661,,,,,,,,27.7822440044942,77.7268292682927,,,46.2548051024757,1.48207159738096,28.80700458,,15.8528560911475,67.9602636822613,16.1868802265912,235.257731102069,0.0646345779052372,5.52777691787573,,42151293.0,39948950.0,82100243.0,,,,0.1,,,25.242,61.4813935918794,357030.0,11.4794080043392,74.758,0.341913193688455
Germany,1998,100.0,100.0,12.9652,46.9541252104847,23.4845001173345,23.4696250931502,0.931558841162801,0.832034511244716,9.6,,10.4,,,,,,,,,2.77999997138977,34.3899993896484,62.8300018310547,1.36,2243225519617.65,1.97961840703675,28.3,9.33901023864746,23.0,37.2,8.9,13.5,17.4,28.4405642567993,77.4756097560976,,,45.2574202246523,1.47763138988123,17.09157634,,15.9707151139865,68.0484472543058,15.9808376317077,235.078777720474,0.0151436508552808,5.57866296671977,,42158403.0,39888792.0,82047195.0,0.0,0.2,,0.1,,,25.449,61.2844918567259,357030.0,10.8157643083296,74.551,0.295882538084872
Germany,1997,100.0,100.0,13.114,46.8006005107068,23.245023314223,23.5555771964838,0.982974851176103,0.86663355931721,9.9,,10.5,,,,,,,,,2.94199991226196,34.673999786377,62.3839988708496,1.35,2218689375140.99,1.84920066980847,,,,,,,,28.6052493785236,77.0731707317073,,,43.2066791656711,1.49718619890295,10.16716972,,16.0459682853839,68.1196120588382,15.8344196557779,235.022979515829,0.146313281561803,5.6443293344181,,42187593.0,39847178.0,82034771.0,,,,0.1,,,25.658,61.1570899145438,357030.0,10.6991037522432,74.342,0.427841044089846
Germany,1996,100.0,100.0,13.6728,46.6495472831502,22.9965780269489,23.6529692562012,0.992514224012625,0.96294664183344,9.7,,10.8,,,,,,,,,2.93499994277954,35.2700004577637,61.7949981689453,1.3,2503665193657.4,0.817897617014211,,8.32048988342285,,,,,,28.8893330287803,76.6731707317073,,,39.2922744819137,1.55726982017526,6.777854967,,16.1289068333173,68.1897780700092,15.6813150966735,234.652470709559,0.289474899455448,5.70261411592894,,42161317.0,39753514.0,81914831.0,,,,0.1,,,25.867,60.7891212259645,357030.0,10.8730117529798,74.133,0.574504624313762
Germany,1995,100.0,100.0,14.2316,46.4859376600659,22.6689474397062,23.8169902203597,0.94661063363667,0.916986885605283,9.4,,10.8,,,,,,,,,3.17000007629395,36.0040016174316,60.826000213623,1.25,2591620035485.19,1.73764063121563,29.0,9.57159042358398,22.7,37.7,8.6,13.5,17.5,29.8204731209976,76.4219512195122,,,38.0971356325834,1.58825202224469,4.590906537,,16.258892077573,68.2659384350929,15.475169487334,233.967490690347,0.293904443716697,5.74943221500913,,42073970.0,39604081.0,81678051.0,0.2,0.2,,0.1,,,26.078,59.8545985001685,357020.0,11.4519611560499,73.922,0.58110599730858
Germany,1994,100.0,100.0,14.7904,46.2765749550456,22.5334420467181,23.7431329083276,0.927831108731403,0.906580532500361,9.5,,10.9,,,,,,,,,3.22699999809265,35.0040016174316,61.7690010070801,1.24,2205966011811.5,2.45737182000687,29.2,9.46263027191162,22.8,37.8,8.5,13.4,17.5,30.2794092739402,76.2707317073171,,,36.6425863169225,1.64695212234127,3.081046034,,16.2316717503411,68.363646121135,15.4046821285239,233.274177193435,0.346856648630233,5.78678796431131,,41982945.0,39455403.0,81438348.0,0.2,0.2,,0.1,,,26.29,59.0741357926886,357000.0,11.6731228384573,73.71,0.636244936375524
Germany,1993,100.0,100.0,15.3492,45.992987489301,22.3500527620283,23.6429347272727,0.916244888622001,1.00322036257039,9.8,,11.1,,,,,,,,,3.25600004196167,35.2400016784668,61.5040016174316,1.28,2068555542410.98,-0.956165307017542,,9.65102005004883,,,,,,30.6767893397386,75.8707317073171,,,34.9377614080238,1.79914786537417,2.206154242,0.0,16.1945690035763,68.4964404931005,15.3089905033232,232.459793194317,0.657391218087626,5.81843910553691,,41868773.0,39287590.0,81156363.0,,,,0.1,,,26.503,59.1153813159475,356990.0,11.4757942295044,73.497,0.843967294783864
